"productkey","orderdatekey","duedatekey","shipdatekey","customerkey","totalproductcost","salesamount"
478,"20221126",20221208,20221203,15217,4,"9.99"
380,"20221126",20221208,20221203,20713,1555,"2443.35"
529,"20221126",20221208,20221203,20713,1,"3.99"
540,"20221126",20221208,20221203,20713,12,"32.60"
486,"20221126",20221208,20221203,20713,59,"159.00"
589,"20221126",20221208,20221203,19442,420,"769.49"
228,"20221126",20221208,20221203,19442,38,"49.99"
590,"20221126",20221208,20221203,17966,420,"769.49"
228,"20221126",20221208,20221203,17966,38,"49.99"
353,"20221126",20221208,20221203,14941,1266,"2319.99"
485,"20221126",20221208,20221203,14941,8,"21.98"
486,"20221126",20221208,20221203,14941,59,"159.00"
361,"20221126",20221208,20221203,12829,1252,"2294.99"
528,"20221126",20221208,20221203,12829,2,"4.99"
537,"20221126",20221208,20221203,12829,13,"35.00"
485,"20221126",20221208,20221203,12829,8,"21.98"
353,"20221126",20221208,20221203,14843,1266,"2319.99"
478,"20221126",20221208,20221203,14843,4,"9.99"
477,"20221126",20221208,20221203,14843,2,"4.99"
480,"20221126",20221208,20221203,11313,1,"2.29"
539,"20221126",20221208,20221203,28814,9,"24.99"
529,"20221126",20221208,20221203,28814,1,"3.99"
480,"20221126",20221208,20221203,28814,1,"2.29"
529,"20221126",20221208,20221203,24943,1,"3.99"
540,"20221126",20221208,20221203,24943,12,"32.60"
222,"20221126",20221208,20221203,24943,13,"34.99"
536,"20221126",20221208,20221203,23482,11,"29.99"
528,"20221126",20221208,20221203,18968,2,"4.99"
536,"20221126",20221208,20221203,18968,11,"29.99"
214,"20221126",20221208,20221203,18968,13,"34.99"
529,"20221126",20221208,20221203,14574,1,"3.99"
540,"20221126",20221208,20221203,14574,12,"32.60"
480,"20221126",20221208,20221203,14574,1,"2.29"
477,"20221126",20221208,20221203,23190,2,"4.99"
478,"20221126",20221208,20221203,23190,4,"9.99"
478,"20221126",20221208,20221203,21249,4,"9.99"
477,"20221126",20221208,20221203,21249,2,"4.99"
487,"20221126",20221208,20221203,21249,21,"54.99"
474,"20221126",20221208,20221203,19635,26,"69.99"
463,"20221126",20221208,20221203,19635,9,"24.49"
477,"20221126",20221208,20221203,16642,2,"4.99"
217,"20221126",20221208,20221203,16642,13,"34.99"
528,"20221126",20221208,20221203,16337,2,"4.99"
480,"20221126",20221208,20221203,16337,1,"2.29"
485,"20221126",20221208,20221203,14410,8,"21.98"
217,"20221126",20221208,20221203,14410,13,"34.99"
485,"20221126",20221208,20221203,15049,8,"21.98"
231,"20221126",20221208,20221203,15049,38,"49.99"
537,"20221126",20221208,20221203,15052,13,"35.00"
480,"20221126",20221208,20221203,15052,1,"2.29"
529,"20221126",20221208,20221203,12851,1,"3.99"
540,"20221126",20221208,20221203,12851,12,"32.60"
214,"20221126",20221208,20221203,12851,13,"34.99"
485,"20221126",20221208,20221203,12822,8,"21.98"
491,"20221126",20221208,20221203,12822,42,"53.99"
529,"20221126",20221208,20221203,23947,1,"3.99"
214,"20221126",20221208,20221203,23947,13,"34.99"
529,"20221126",20221208,20221203,24538,1,"3.99"
529,"20221126",20221208,20221203,24087,1,"3.99"
214,"20221126",20221208,20221203,24087,13,"34.99"
530,"20221126",20221208,20221203,16574,2,"4.99"
222,"20221126",20221208,20221203,16574,13,"34.99"
537,"20221126",20221208,20221203,12048,13,"35.00"
528,"20221126",20221208,20221203,12048,2,"4.99"
214,"20221126",20221208,20221203,12048,13,"34.99"
537,"20221126",20221208,20221203,12068,13,"35.00"
477,"20221126",20221208,20221203,12836,2,"4.99"
478,"20221126",20221208,20221203,12836,4,"9.99"
467,"20221126",20221208,20221203,12836,9,"24.49"
363,"20221126",20221208,20221203,16912,1252,"2294.99"
485,"20221126",20221208,20221203,16912,8,"21.98"
472,"20221126",20221208,20221203,16912,24,"63.50"
357,"20221126",20221208,20221203,16989,1266,"2319.99"
355,"20221126",20221208,20221203,18882,1266,"2319.99"
480,"20221126",20221208,20221203,18882,1,"2.29"
359,"20221126",20221208,20221203,17401,1252,"2294.99"
537,"20221126",20221208,20221203,17401,13,"35.00"
578,"20221126",20221208,20221203,25649,755,"1214.85"
228,"20221126",20221208,20221203,25649,38,"49.99"
380,"20221126",20221208,20221203,22194,1555,"2443.35"
479,"20221126",20221208,20221203,22194,3,"8.99"
583,"20221126",20221208,20221203,24364,1083,"1700.99"
529,"20221126",20221208,20221203,24364,1,"3.99"
539,"20221126",20221208,20221203,24364,9,"24.99"
489,"20221126",20221208,20221203,24364,42,"53.99"
583,"20221126",20221208,20221203,24381,1083,"1700.99"
539,"20221126",20221208,20221203,24381,9,"24.99"
489,"20221126",20221208,20221203,24381,42,"53.99"
225,"20221126",20221208,20221203,24381,7,"8.99"
584,"20221126",20221208,20221203,25715,344,"539.99"
214,"20221126",20221208,20221203,25715,13,"34.99"
605,"20221126",20221208,20221203,25936,344,"539.99"
225,"20221126",20221208,20221203,25936,7,"8.99"
605,"20221126",20221208,20221203,25705,344,"539.99"
214,"20221126",20221208,20221203,25705,13,"34.99"
606,"20221126",20221208,20221203,25708,344,"539.99"
477,"20221126",20221208,20221203,25708,2,"4.99"
479,"20221126",20221208,20221203,25708,3,"8.99"
355,"20221126",20221208,20221203,15723,1266,"2319.99"
528,"20221126",20221208,20221203,15723,2,"4.99"
537,"20221126",20221208,20221203,15723,13,"35.00"
222,"20221126",20221208,20221203,15723,13,"34.99"
575,"20221126",20221208,20221203,28068,1482,"2384.07"
222,"20221126",20221208,20221203,28068,13,"34.99"
463,"20221126",20221208,20221203,28068,9,"24.49"
573,"20221126",20221208,20221203,27636,1482,"2384.07"
479,"20221126",20221208,20221203,27636,3,"8.99"
477,"20221126",20221208,20221203,27636,2,"4.99"
217,"20221126",20221208,20221203,27636,13,"34.99"
575,"20221126",20221208,20221203,27918,1482,"2384.07"
541,"20221126",20221208,20221203,27918,11,"28.99"
530,"20221126",20221208,20221203,27918,2,"4.99"
480,"20221126",20221208,20221203,27918,1,"2.29"
605,"20221126",20221208,20221203,28160,344,"539.99"
222,"20221126",20221208,20221203,28160,13,"34.99"
604,"20221126",20221208,20221203,21727,344,"539.99"
479,"20221126",20221208,20221203,21727,3,"8.99"
477,"20221126",20221208,20221203,21727,2,"4.99"
390,"20221126",20221208,20221203,21788,713,"1120.49"
386,"20221126",20221208,20221203,21793,713,"1120.49"
217,"20221126",20221208,20221203,21793,13,"34.99"
382,"20221126",20221208,20221203,21685,713,"1120.49"
214,"20221126",20221208,20221203,21685,13,"34.99"
237,"20221126",20221208,20221203,21685,38,"49.99"
580,"20221126",20221208,20221203,18802,1083,"1700.99"
539,"20221126",20221208,20221203,18802,9,"24.99"
472,"20221126",20221208,20221203,18802,24,"63.50"
529,"20221126",20221208,20221203,18802,1,"3.99"
583,"20221126",20221208,20221203,18616,1083,"1700.99"
539,"20221126",20221208,20221203,18616,9,"24.99"
529,"20221126",20221208,20221203,18616,1,"3.99"
581,"20221126",20221208,20221203,18639,1083,"1700.99"
580,"20221126",20221208,20221203,18607,1083,"1700.99"
231,"20221126",20221208,20221203,18607,38,"49.99"
604,"20221126",20221208,20221203,25451,344,"539.99"
217,"20221126",20221208,20221203,25451,13,"34.99"
576,"20221126",20221208,20221203,12128,1482,"2384.07"
225,"20221126",20221208,20221203,12128,7,"8.99"
222,"20221126",20221208,20221203,12128,13,"34.99"
539,"20221127",20221209,20221204,15142,9,"24.99"
485,"20221127",20221209,20221204,18195,8,"21.98"
471,"20221127",20221209,20221204,18195,24,"63.50"
528,"20221127",20221209,20221204,25122,2,"4.99"
217,"20221127",20221209,20221204,25122,13,"34.99"
528,"20221127",20221209,20221204,25247,2,"4.99"
529,"20221127",20221209,20221204,11966,1,"3.99"
480,"20221127",20221209,20221204,11966,1,"2.29"
589,"20221127",20221209,20221204,14823,420,"769.49"
478,"20221127",20221209,20221204,14823,4,"9.99"
214,"20221127",20221209,20221204,14823,13,"34.99"
361,"20221127",20221209,20221204,18019,1252,"2294.99"
477,"20221127",20221209,20221204,18019,2,"4.99"
478,"20221127",20221209,20221204,18019,4,"9.99"
359,"20221127",20221209,20221204,19073,1252,"2294.99"
485,"20221127",20221209,20221204,19073,8,"21.98"
225,"20221127",20221209,20221204,22684,7,"8.99"
596,"20221127",20221209,20221204,22684,295,"539.99"
597,"20221127",20221209,20221204,24873,295,"539.99"
225,"20221127",20221209,20221204,24873,7,"8.99"
598,"20221127",20221209,20221204,19290,295,"539.99"
528,"20221127",20221209,20221204,19290,2,"4.99"
535,"20221127",20221209,20221204,19290,9,"24.99"
222,"20221127",20221209,20221204,19290,13,"34.99"
535,"20221127",20221209,20221204,11757,9,"24.99"
480,"20221127",20221209,20221204,11757,1,"2.29"
231,"20221127",20221209,20221204,11849,38,"49.99"
225,"20221127",20221209,20221204,11849,7,"8.99"
539,"20221127",20221209,20221204,11223,9,"24.99"
530,"20221127",20221209,20221204,28026,2,"4.99"
480,"20221127",20221209,20221204,28026,1,"2.29"
538,"20221127",20221209,20221204,28056,8,"21.49"
225,"20221127",20221209,20221204,28056,7,"8.99"
540,"20221127",20221209,20221204,24408,12,"32.60"
529,"20221127",20221209,20221204,24408,1,"3.99"
465,"20221127",20221209,20221204,24408,9,"24.49"
214,"20221127",20221209,20221204,24408,13,"34.99"
529,"20221127",20221209,20221204,11861,1,"3.99"
540,"20221127",20221209,20221204,11861,12,"32.60"
540,"20221127",20221209,20221204,24657,12,"32.60"
529,"20221127",20221209,20221204,24657,1,"3.99"
473,"20221127",20221209,20221204,24657,24,"63.50"
478,"20221127",20221209,20221204,21811,4,"9.99"
477,"20221127",20221209,20221204,21811,2,"4.99"
480,"20221127",20221209,20221204,21811,1,"2.29"
477,"20221127",20221209,20221204,20523,2,"4.99"
478,"20221127",20221209,20221204,20523,4,"9.99"
477,"20221127",20221209,20221204,26073,2,"4.99"
487,"20221127",20221209,20221204,26073,21,"54.99"
477,"20221127",20221209,20221204,16891,2,"4.99"
487,"20221127",20221209,20221204,16891,21,"54.99"
477,"20221127",20221209,20221204,24258,2,"4.99"
528,"20221127",20221209,20221204,15956,2,"4.99"
528,"20221127",20221209,20221204,15332,2,"4.99"
214,"20221127",20221209,20221204,15332,13,"34.99"
528,"20221127",20221209,20221204,17212,2,"4.99"
537,"20221127",20221209,20221204,17212,13,"35.00"
485,"20221127",20221209,20221204,17212,8,"21.98"
539,"20221127",20221209,20221204,19333,9,"24.99"
480,"20221127",20221209,20221204,19333,1,"2.29"
484,"20221127",20221209,20221204,19333,3,"7.95"
475,"20221127",20221209,20221204,14970,26,"69.99"
529,"20221127",20221209,20221204,19176,1,"3.99"
539,"20221127",20221209,20221204,19176,9,"24.99"
217,"20221127",20221209,20221204,19176,13,"34.99"
540,"20221127",20221209,20221204,12818,12,"32.60"
529,"20221127",20221209,20221204,12818,1,"3.99"
214,"20221127",20221209,20221204,12818,13,"34.99"
528,"20221127",20221209,20221204,21528,2,"4.99"
536,"20221127",20221209,20221204,21528,11,"29.99"
477,"20221127",20221209,20221204,22533,2,"4.99"
465,"20221127",20221209,20221204,22533,9,"24.49"
529,"20221127",20221209,20221204,25791,1,"3.99"
538,"20221127",20221209,20221204,25791,8,"21.49"
214,"20221127",20221209,20221204,25791,13,"34.99"
537,"20221127",20221209,20221204,13466,13,"35.00"
528,"20221127",20221209,20221204,13466,2,"4.99"
485,"20221127",20221209,20221204,13282,8,"21.98"
217,"20221127",20221209,20221204,13282,13,"34.99"
537,"20221127",20221209,20221204,12366,13,"35.00"
528,"20221127",20221209,20221204,12366,2,"4.99"
217,"20221127",20221209,20221204,12366,13,"34.99"
485,"20221127",20221209,20221204,14333,8,"21.98"
217,"20221127",20221209,20221204,14333,13,"34.99"
467,"20221127",20221209,20221204,14333,9,"24.49"
537,"20221127",20221209,20221204,12070,13,"35.00"
225,"20221127",20221209,20221204,12556,7,"8.99"
214,"20221127",20221209,20221204,12368,13,"34.99"
593,"20221127",20221209,20221204,16136,308,"564.99"
363,"20221127",20221209,20221204,17591,1252,"2294.99"
528,"20221127",20221209,20221204,17591,2,"4.99"
537,"20221127",20221209,20221204,17591,13,"35.00"
480,"20221127",20221209,20221204,17591,1,"2.29"
353,"20221127",20221209,20221204,17594,1266,"2319.99"
485,"20221127",20221209,20221204,17594,8,"21.98"
214,"20221127",20221209,20221204,17594,13,"34.99"
587,"20221127",20221209,20221204,15341,420,"769.49"
474,"20221127",20221209,20221204,15341,26,"69.99"
589,"20221127",20221209,20221204,15410,420,"769.49"
536,"20221127",20221209,20221204,15410,11,"29.99"
528,"20221127",20221209,20221204,15410,2,"4.99"
484,"20221127",20221209,20221204,15410,3,"7.95"
463,"20221127",20221209,20221204,15410,9,"24.49"
590,"20221127",20221209,20221204,15288,420,"769.49"
485,"20221127",20221209,20221204,15288,8,"21.98"
363,"20221127",20221209,20221204,18231,1252,"2294.99"
483,"20221127",20221209,20221204,18231,45,"120.00"
355,"20221127",20221209,20221204,18951,1266,"2319.99"
478,"20221127",20221209,20221204,18951,4,"9.99"
477,"20221127",20221209,20221204,18951,2,"4.99"
585,"20221127",20221209,20221204,15657,461,"742.35"
541,"20221127",20221209,20221204,15657,11,"28.99"
530,"20221127",20221209,20221204,15657,2,"4.99"
487,"20221127",20221209,20221204,15657,21,"54.99"
480,"20221127",20221209,20221204,15657,1,"2.29"
380,"20221127",20221209,20221204,21969,1555,"2443.35"
540,"20221127",20221209,20221204,21969,12,"32.60"
529,"20221127",20221209,20221204,21969,1,"3.99"
222,"20221127",20221209,20221204,21969,13,"34.99"
488,"20221127",20221209,20221204,21969,42,"53.99"
225,"20221127",20221209,20221204,21969,7,"8.99"
582,"20221127",20221209,20221204,22030,1083,"1700.99"
359,"20221127",20221209,20221204,15800,1252,"2294.99"
487,"20221127",20221209,20221204,15800,21,"54.99"
363,"20221127",20221209,20221204,15801,1252,"2294.99"
537,"20221127",20221209,20221204,15801,13,"35.00"
480,"20221127",20221209,20221204,15801,1,"2.29"
573,"20221127",20221209,20221204,28062,1482,"2384.07"
574,"20221127",20221209,20221204,27617,1482,"2384.07"
479,"20221127",20221209,20221204,27617,3,"8.99"
477,"20221127",20221209,20221204,27617,2,"4.99"
604,"20221127",20221209,20221204,23833,344,"539.99"
538,"20221127",20221209,20221204,23833,8,"21.49"
480,"20221127",20221209,20221204,23833,1,"2.29"
486,"20221127",20221209,20221204,23833,59,"159.00"
606,"20221127",20221209,20221204,28069,344,"539.99"
479,"20221127",20221209,20221204,28069,3,"8.99"
477,"20221127",20221209,20221204,28069,2,"4.99"
605,"20221127",20221209,20221204,23587,344,"539.99"
529,"20221127",20221209,20221204,23587,1,"3.99"
538,"20221127",20221209,20221204,23587,8,"21.49"
384,"20221127",20221209,20221204,21695,713,"1120.49"
479,"20221127",20221209,20221204,21695,3,"8.99"
477,"20221127",20221209,20221204,21695,2,"4.99"
222,"20221127",20221209,20221204,21695,13,"34.99"
382,"20221127",20221209,20221204,21641,713,"1120.49"
384,"20221127",20221209,20221204,21411,713,"1120.49"
539,"20221127",20221209,20221204,21411,9,"24.99"
480,"20221127",20221209,20221204,21411,1,"2.29"
584,"20221127",20221209,20221204,23908,344,"539.99"
222,"20221127",20221209,20221204,23908,13,"34.99"
605,"20221127",20221209,20221204,23932,344,"539.99"
479,"20221127",20221209,20221204,23932,3,"8.99"
477,"20221127",20221209,20221204,23932,2,"4.99"
222,"20221127",20221209,20221204,23932,13,"34.99"
564,"20221127",20221209,20221204,13122,1482,"2384.07"
214,"20221127",20221209,20221204,13122,13,"34.99"
605,"20221127",20221209,20221204,25711,344,"539.99"
222,"20221127",20221209,20221204,25711,13,"34.99"
606,"20221127",20221209,20221204,25714,344,"539.99"
477,"20221127",20221209,20221204,25714,2,"4.99"
479,"20221127",20221209,20221204,25714,3,"8.99"
487,"20221127",20221209,20221204,25714,21,"54.99"
376,"20221128",20221210,20221205,21957,1555,"2443.35"
540,"20221128",20221210,20221205,21957,12,"32.60"
580,"20221128",20221210,20221205,22616,1083,"1700.99"
222,"20221128",20221210,20221205,22616,13,"34.99"
484,"20221128",20221210,20221205,12145,3,"7.95"
528,"20221128",20221210,20221205,13149,2,"4.99"
535,"20221128",20221210,20221205,13149,9,"24.99"
539,"20221128",20221210,20221205,17316,9,"24.99"
529,"20221128",20221210,20221205,17316,1,"3.99"
225,"20221128",20221210,20221205,17316,7,"8.99"
528,"20221128",20221210,20221205,22855,2,"4.99"
537,"20221128",20221210,20221205,22855,13,"35.00"
482,"20221128",20221210,20221205,22855,3,"8.99"
485,"20221128",20221210,20221205,22855,8,"21.98"
540,"20221128",20221210,20221205,16611,12,"32.60"
237,"20221128",20221210,20221205,14680,38,"49.99"
228,"20221128",20221210,20221205,17301,38,"49.99"
225,"20221128",20221210,20221205,15132,7,"8.99"
228,"20221128",20221210,20221205,15132,38,"49.99"
486,"20221128",20221210,20221205,12679,59,"159.00"
529,"20221128",20221210,20221205,14126,1,"3.99"
540,"20221128",20221210,20221205,14126,12,"32.60"
222,"20221128",20221210,20221205,14126,13,"34.99"
353,"20221128",20221210,20221205,16566,1266,"2319.99"
485,"20221128",20221210,20221205,16566,8,"21.98"
488,"20221128",20221210,20221205,16566,42,"53.99"
355,"20221128",20221210,20221205,19311,1266,"2319.99"
537,"20221128",20221210,20221205,19311,13,"35.00"
217,"20221128",20221210,20221205,19311,13,"34.99"
530,"20221128",20221210,20221205,28124,2,"4.99"
479,"20221128",20221210,20221205,28124,3,"8.99"
477,"20221128",20221210,20221205,28124,2,"4.99"
480,"20221128",20221210,20221205,28124,1,"2.29"
530,"20221128",20221210,20221205,11500,2,"4.99"
225,"20221128",20221210,20221205,11500,7,"8.99"
237,"20221128",20221210,20221205,11500,38,"49.99"
539,"20221128",20221210,20221205,29205,9,"24.99"
529,"20221128",20221210,20221205,29205,1,"3.99"
530,"20221128",20221210,20221205,11253,2,"4.99"
217,"20221128",20221210,20221205,11253,13,"34.99"
530,"20221128",20221210,20221205,28265,2,"4.99"
217,"20221128",20221210,20221205,28265,13,"34.99"
529,"20221128",20221210,20221205,29263,1,"3.99"
222,"20221128",20221210,20221205,29263,13,"34.99"
538,"20221128",20221210,20221205,19217,8,"21.49"
529,"20221128",20221210,20221205,19217,1,"3.99"
217,"20221128",20221210,20221205,19217,13,"34.99"
529,"20221128",20221210,20221205,27657,1,"3.99"
538,"20221128",20221210,20221205,27657,8,"21.49"
222,"20221128",20221210,20221205,27657,13,"34.99"
463,"20221128",20221210,20221205,27657,9,"24.49"
535,"20221128",20221210,20221205,25354,9,"24.99"
535,"20221128",20221210,20221205,11520,9,"24.99"
463,"20221128",20221210,20221205,11520,9,"24.49"
